pid,fnm,lnm,hght,n,bx,by,bz,rt,rx,ry,rz,rv,rvx,rvy,rvz,mnv,mnvt,mnvx,mnvy,mnvz,mxv,mxvt,mxvx,mxvy,mxvz,ta1t,ta1x,ta1y,ta1z,ta2t,ta2x,ta2y,ta2z,at1t,at1x,at1y,at1z,at2t,at2x,at2y,at2z,lr1t,lr1x,lr1y,lr1z,lr2t,lr2x,lr2y,lr2z,rl1t,rl1x,rl1y,rl1z,rl2t,rl2x,rl2y,rl2z,pl,spl,plr
202738,Isaiah,Thomas,69,727,0.910665571738304,0.188409656347694,2.89265485852052,0.501,-0.0384886626645737,-0.010206113391754,8.194907746086,12.0279924709955,-8.15883009499765,-0.819910594914721,8.79965004870264,8.10099977805211,0.45,0.300846083435946,0.0259511150929495,7.76951135483189,15.0396639831038,0.227,0.00853465901910275,0.0171975881055073,5.15837673737701,0.177,-0.100244277692291,0.0202470682445604,4.41605302540347,NA,NA,NA,NA,0.368,0.536519649142117,0.055055714430929,7.05417073248918,NA,NA,NA,NA,0.207,-0.0575163631634227,0.015380472814171,4.85815655255188,NA,NA,NA,NA,0.363,0.535276068602971,0.0551733940026809,7.00194806796051,NA,NA,NA,NA,6.02379809572406,5.39019736822044,1.11754685111147
200755,JJ,Redick,75,720,0.698806935542734,1.01766283327455,2.86335168980224,0.408,-0.167120047481146,0.0225116211961297,8.10614079900464,14.2620096685173,-6.1699757782806,-2.13732129063226,12.679439119335,Inf,NA,NA,NA,NA,18.903525235717,0.21,0.203099599717336,0.513667109504147,5.09074988857661,0.141,0.141181509282898,0.687564776965766,3.85721842991139,NA,NA,NA,NA,0.258,0.238684017153573,0.388566574824616,5.97176092937857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.71403557570242,5.40619950782445,1.05694130736989
201142,Kevin,Durant,82,719,-0.388263552736476,0.124613328803771,3.37472471183715,0.387,-0.02804587431331,-0.0565786500013488,8.94912479588057,15.7481746443595,-8.44641424269151,0.243098609576872,13.2892435501848,8.60998678306934,0.317,0.356245559687544,-0.0537661739504473,8.22691144304015,24.3742437514545,0.123,-0.562626935343689,0.485998059184126,5.53163172888209,0.0750000000000001,-0.724093855651773,0.441611657887868,4.45532824301504,NA,NA,NA,NA,0.29,0.389676345181002,-0.0239805663705003,7.98825834716958,NA,NA,NA,NA,0.347,0.243506033582407,-0.0623229202789969,8.49509109293306,NA,NA,NA,NA,0.118,-0.590740257933235,0.486585406700733,5.40984306697122,NA,NA,NA,NA,6.08501150962148,5.58896444844796,1.08875473547005
201939,Stephen,Curry,75,717,-0.446619709197489,0.0981754401421422,3.36663540038248,0.29,-0.0964086496852813,-0.0425288414876302,7.39730078677578,17.0730447824628,-5.4602641490096,-0.22355347672498,16.1748074922103,12.2111669004639,0.215,-0.0523036394084606,0.0271643455403661,6.34873452829369,16.6033109569099,0.124,-0.456660297049579,0.165391054457879,5.03821006366543,0.069,-0.65400943081264,0.205854150625619,4.18308097425283,NA,NA,NA,NA,0.251,0.032479200367138,-0.0205293788169548,6.8051599571038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.077,-0.648570543750097,0.207498500108041,4.29408835086897,NA,NA,NA,NA,4.19757591010412,4.04829704173775,1.03687448495684
2037,Jamal,Crawford,77,710,0.150757800501828,0.270739931128502,3.2333934481613,0.395,-0.0305354765029247,-0.0365531166749359,8.73576880806157,15.1923475579407,-8.7725813366069,0.083822359472789,12.403314670923,7.43900134724562,0.32,0.413442528387679,-0.0459339198104553,8.02674145715625,22.3397875291162,0.12,-0.116713675149232,0.400742774688773,5.31524488021394,0.077,-0.236767852156574,0.440699170365327,4.41100931258655,NA,NA,NA,NA,0.27,0.496102815007142,-0.0140732017194859,7.60765584123021,NA,NA,NA,NA,0.322,0.406953862588543,-0.0459536223014868,8.04162392587947,NA,NA,NA,NA,0.08,-0.236219088449973,0.440882827190402,4.46691984992044,NA,NA,NA,NA,5.87319237812146,5.5139306189644,1.0651552919294
202331,Paul,George,80,690,-0.760787966251733,-0.0793129262169615,3.34055939263994,0.382,-0.0119426404385372,-0.0119071705315506,8.41078606531822,14.6696238069843,-6.85205623209028,-0.805334517494593,12.9459887357299,9.4552696481207,0.312,0.216334169306932,0.0798997762418889,7.64334883935794,20.1570446185961,0.121,-0.925524831843845,0.349304762611043,4.9079282462289,0.071,-1.06363868865983,0.223897216741028,3.98584431282181,NA,NA,NA,NA,0.318,0.217794949581984,0.0691834816221258,7.700186044186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.159,-0.71828436801268,0.388011319590697,5.63319892931899,NA,NA,NA,NA,5.59152157911662,5.12567179696769,1.09088560497075
203082,Terrence,Ross,78,683,0.179742156463688,-0.686464647461559,2.7792373355894,0.464,7.73392790982569e-4,0.0032209785819398,8.3813504966025,14.3454212526593,-7.66854191636773,0.877731704497577,12.091904847793,8.33771340701705,0.387,0.397476476056267,-0.0747987727727227,7.60873791644878,19.9531876696044,0.193,-0.325823134862533,0.203056177240434,5.14403468160933,0.139,-0.553767277400824,0.151586615024649,4.15604532266234,NA,NA,NA,NA,0.349,0.446455237962791,-0.0880699688409066,7.27416285183153,NA,NA,NA,NA,0.358,0.443858183344365,-0.0896725606151904,7.35907405487684,NA,NA,NA,NA,0.178,-0.424437937032002,0.209050316437214,4.84646407570121,NA,NA,NA,NA,6.4113268483966,5.64724427928683,1.13530184481523
202688,Brandon,Knight,74,675,-0.673834173724327,0.0444291881155688,3.2923875459277,0.324,0.0218730592294288,-0.0267171731237667,7.61653829404283,16.2358116500809,-6.5689282146053,-1.15943450478951,14.8022455619872,10.2391422509997,0.246,0.184830438976644,0.0817012795487396,6.66391405334913,15.7654630016468,0.074,-0.778203715078649,0.236624498807045,4.28179155044139,0.064,-0.782257389513346,0.217673858915336,4.12456323433216,NA,NA,NA,NA,0.269,0.210078867374682,0.0462468183860215,6.90417671114854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11,-0.674255520906734,0.269793376368754,4.83730049811547,NA,NA,NA,NA,4.61431497628808,4.38033675088188,1.05341557937505
2544,LeBron,James,81,659,-0.350327446852921,0.083477711358121,3.06572490318298,0.482,-0.00413704294244593,-0.00707418248152089,9.02198725295843,14.2980104461924,-8.31897686757498,1.23150078833576,11.5633529914341,7.28584444556368,0.399,0.438481645192753,-0.148795651448979,8.26009897902261,19.8548478710325,0.132,-0.788153004935718,0.407696998778306,4.72464933854779,0.118,-0.798129431917964,0.395249461832312,4.44797384175399,NA,NA,NA,NA,0.36,0.484759599230191,-0.186461675814957,7.95818428110725,NA,NA,NA,NA,0.361,0.484705583027178,-0.186521257233856,7.96681314855729,NA,NA,NA,NA,0.139,-0.775557229398098,0.409225165548457,4.86340504753029,NA,NA,NA,NA,6.60906463021569,5.96700164409146,1.10760228074681
101112,Channing,Frye,84,658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
101139,CJ,Miles,78,658,-0.679790262593341,-0.281499274751402,3.41362744951809,0.381,-0.0155611407721214,0.0338133456180774,8.64595445465198,14.6640335756816,-7.65202493972283,0.0214403684609746,12.5091940324378,8.76265023622391,0.307,0.344845175453597,0.0233499155639934,7.88045589037537,22.1840293240198,0.111,-0.584025339533491,-0.316262920929627,5.27310723827611,0.054,-0.836497036620173,-0.370452065019029,4.15999373353891,NA,NA,NA,NA,0.278,0.373279428027896,0.00980499600217809,7.61934328559183,NA,NA,NA,NA,0.0620000000000001,-0.830381794767423,-0.372414976908052,4.2858876189968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.61101119388849,5.28373620305679,1.06194007010463
202689,Kemba,Walker,72,645,0.123631650696146,0.369800038287458,3.03178366447241,0.385,-0.0255089833654497,-0.0311148416762359,7.91886916104254,13.4240934850938,-6.97092342015437,-0.113154319321254,11.4716916218533,7.60171092835548,0.316,0.2831293066214,-0.0102847586278231,7.27477395951429,19.9894448521123,0.119,-0.139150214280972,0.501618229222445,4.71332490591199,0.078,-0.221852613485161,0.559779129304931,3.94149373881901,NA,NA,NA,NA,0.265,0.326475028102788,0.0485542635411925,6.83658909200958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0730000000000001,-0.220539011104561,0.56058267806706,3.86147114071565,NA,NA,NA,NA,5.19402888215005,4.90577010473287,1.05875912879388
203484,Kentavious,Caldwell-Pope,77,645,-0.422541106520797,0.240971450161038,2.8605352467633,0.38,-0.00629815947778312,-0.0279834090434934,8.35732828890318,14.122047210897,-7.65924802567752,0.437939565800654,11.8564896172799,5.92565938538758,0.318,0.329648320215958,-0.0656840684924368,7.84261282132854,26.3859100571082,0.118,-0.553351618812084,0.352383334593005,5.00752407595657,0.071,-0.715191755280723,0.410065133853163,3.87600778706339,NA,NA,NA,NA,0.283,0.383212017243963,-0.0696232542855253,7.61010518942834,NA,NA,NA,NA,0.296,0.375982467341997,-0.072405141818408,7.70622509284564,NA,NA,NA,NA,0.075,-0.713538175929904,0.410620699224077,3.95599498837711,NA,NA,NA,NA,5.91245682747595,5.5190876651282,1.07127430949018
203504,Trey,Burke,72,644,0.217721739612471,-0.00598737179630229,2.73093905303317,0.459,-0.022077153824496,-0.0108100761360041,8.2822414755757,14.1871054941107,-8.24157362204426,-0.0821605887436557,11.5474532331206,7.98149929910429,0.386,0.424437271755251,-0.00638730650084393,7.58060071423492,18.3413368781551,0.183,0.0576075949021798,0.350741305083189,5.09490848002932,0.125,-0.163420589013761,0.39046977598447,4.09720149001839,NA,NA,NA,NA,0.32,0.561537307974655,0.0421347907183194,6.97958416708288,NA,NA,NA,NA,0.397,0.377328646362585,-0.00681361525926777,7.66894039949,NA,NA,NA,NA,0.142,-0.14511203068885,0.405953956008994,4.37393593688046,0.276,0.505452858417657,0.130966647477583,6.50771321539014,6.00441351790357,5.55648138252053,1.08061435007991
2440,Matt,Barnes,79,638,-0.189725171223925,0.406272150700941,3.44861161559915,0.472,-0.042390824062448,-0.0121435920104031,8.68246706654686,11.9695989695559,-7.93326820501866,1.00496053357746,8.90643640325272,5.21392630482253,0.395,0.370210296972868,-0.0884988860860186,8.15932655604552,19.9250511217768,0.184,-0.278861633641184,0.137133922106637,5.83499648476898,0.121,-0.563190920618565,0.280459530846652,4.67624278854757,NA,NA,NA,NA,0.339,0.451092133891631,-0.118740992105562,7.81713188325494,NA,NA,NA,NA,0.338,0.451064390493572,-0.118760323514087,7.80973806555743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.78532799089041,5.25262049124218,1.10141747353277
201569,Eric,Gordon,75,624,-0.376025661381409,0.275819425510722,2.78410984209652,0.375,0.00181656038659522,-0.0227730182236266,7.41923966001962,15.9271835511927,-7.1779889802605,0.23363322167344,14.2160847489867,9.73563358600592,0.294,0.275952239670895,-0.0164071858227306,6.4787324906693,17.5813390764121,0.117,-0.582936118294827,0.35703947802251,4.16353933604343,0.092,-0.604362178712774,0.381432268576236,3.73230248064796,NA,NA,NA,NA,0.297,0.276277308938397,-0.0179404106693441,6.50795261289779,NA,NA,NA,NA,0.337,0.205576482339795,-0.0255657081989697,6.9226190734487,NA,NA,NA,NA,0.072,-0.592074687590082,0.388170152835298,3.42250186366533,NA,NA,NA,NA,4.96516702430062,4.66008053803855,1.06546807158627
202330,Gordon,Hayward,79,624,-0.27976745176782303,-0.00781466123022584,3.32079593921602,0.387,-0.0166972803146919,0.00649186165917692,7.81654226355838,13.6087939680716,-6.16025258530489,-0.41427925231631,12.1276104015493,8.92702734952965,0.319,0.169656196973056,0.045644964364509,7.12323203915521,17.6895157789216,0.13,-0.661385763612136,0.311098307330437,4.61350957955926,0.101,-0.690271813673024,0.277764101841931,4.11413904393586,NA,NA,NA,NA,0.329,0.173794681185143,0.0380592711132589,7.21282528342205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146,-0.624225225931634,0.317312998886564,4.89405683320193,NA,NA,NA,NA,4.97343493533108,4.50345929309275,1.10435880767462
1717,Dirk,Nowitzki,84,623,0.182699004561848,0.368434940068827,3.73035002403906,0.469,-0.0256100353622243,-0.0128362651211045,9.05209674257569,14.9024601004544,-7.83647052414132,-0.0974118882565363,12.6753129229193,7.86486667624686,0.305,0.492457494875053,0.0563689903766234,7.39121649494647,18.6172443251395,0.115,-0.493721832603599,0.488992032930156,4.84522736897676,0.131,-0.511926640214328,0.478834061478601,5.13927040265468,NA,NA,NA,NA,0.333,0.518972046901319,0.0228136893071458,7.61842927001589,NA,NA,NA,NA,0.403,0.371255475325067,-0.010127934047585,8.29437737415785,NA,NA,NA,NA,0.103,-0.4598700840276,0.491266161543769,4.62304227056414,0.328,0.518144760242657,0.0280925990015389,7.57600198130948,6.08649179566412,5.33945208090459,1.13990943329769
2207,Joe,Johnson,79,621,-0.18322373636628,-0.142328233014153,3.21811545493442,0.465,0.00458742737529827,-0.0339704529311928,8.423572071719,14.5638102356372,-7.39463323854894,0.047588972481880903,12.5467805885293,8.77400465162114,0.392,0.295341106619564,1.30763256252678e-4,7.66109346999275,21.3313640715649,0.197,-0.631695426744078,0.315385277368801,4.98465076104106,0.141,-0.806085985749575,0.277115889584244,3.940390021062,NA,NA,NA,NA,0.383,0.298031470170056,0.0100669535752096,7.58190911313666,NA,NA,NA,NA,0.458,0.054549087508293,-0.0341473741343808,8.33661447042956,NA,NA,NA,NA,0.193,-0.652139542829177,0.315572990746009,4.89937240968976,NA,NA,NA,NA,6.05707619209314,5.20997054031564,1.16259317499446
101150,Lou,Williams,73,607,0.466828457129231,-1.39405583709998,2.85347894745299,0.467,-0.0185858426568418,0.0132648393393982,8.18805912899674,16.0434988765906,-10.0344953441011,0.595702886386981,12.5039152853628,10.0236506628315,0.386,0.563863544025111,-0.0841347575883245,7.29015362088156,17.4810557787177,0.195,0.0723102339680383,-0.163450666325892,4.91357955894732,0.139,-0.15222199589803,-0.239195344881402,4.01057942108371,NA,NA,NA,NA,0.337,0.681022366188768,-0.153741976571378,6.78210783919943,NA,NA,NA,NA,0.245,0.392587040946775,-0.206331600786355,5.7279952606539,NA,NA,NA,NA,0.18,-0.0237735187236585,-0.156848688701561,4.65283427024954,NA,NA,NA,NA,6.42400362613879,5.53840448523669,1.15990149207462
201583,Ryan,Anderson,81,606,-0.978203872513661,-0.642407073032419,3.37630905095033,0.582,-0.0329240851746068,0.0350913975534473,8.18363536062404,17.0774807074211,-7.88330208113652,0.00708141648519261,15.1490542762058,-1.4165735546694,0.07,-1.04128101974674,-0.693788426944304,3.27894516583992,16.7243863477857,0.322,-0.881051171164175,0.538707412022534,4.70226107450822,0.0439999999999999,-1.0799175738284,-0.744971579518836,3.3136758784485,0.272,-0.846401306163921,0.514865962239825,3.93137133732212,0.186,-0.791245718223097,0.0256629608421557,3.33218669239152,0.346,-0.852793141502887,0.522627926522677,5.09635120996449,0.0439999999999999,-1.0799175738284,-0.744971579518836,3.3136758784485,0.536,0.179113491265415,0.0651947033694599,7.55562882144044,0.307,-0.879195266532016,0.542158534263765,4.45313882019565,NA,NA,NA,NA,6.43859219718798,4.94600286106661,1.30177688490045
202718,Chandler,Parsons,81,605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
1938,Manu,Ginobili,78,603,0.0797125338156928,-0.115264453945506,3.46594273397417,0.432,-0.103273298887764,0.0530529596348426,7.91892987969051,13.3786548301732,-6.71857339111567,-0.582302650061622,11.5546570817502,10.4838012541526,0.35,0.266878535938531,0.0926997276767325,7.02951330320016,13.3096412233931,0.22,0.172803418693579,0.03348514698975,5.48965225062437,0.107,-0.120791404072171,-0.077497647257486,4.14008060635599,NA,NA,NA,NA,0.298,0.339315379648218,0.102575061534756,6.47504890257738,NA,NA,NA,NA,0.106,-0.120771344870265,-0.0775111338000304,4.13092875732467,NA,NA,NA,NA,0.094,-0.115391839280461,-0.0767376735508136,4.02637661995235,0.208,0.130139261030576,0.0171968907608046,5.33009786011671,4.63843059133702,4.45992254266814,1.04002492127634
101108,Chris,Paul,73,602,-0.243902408713254,0.602756565342721,2.58437579180668,0.386,-0.0135196562190464,-0.00948599194241144,7.55337070195988,14.8360104459376,-7.53290102797426,-0.50276996629822,12.7714459015298,9.84229887918086,0.306,0.375828401093409,0.0430030582151266,6.67172110046718,19.1023123443399,0.117,-0.542505756727068,0.713681772958641,4.22368351173378,0.075,-0.664636063903599,0.782516813557227,3.46241939384065,NA,NA,NA,NA,0.281,0.401349526208759,0.0807271471951525,6.42266350894627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0720000000000001,-0.663766310662398,0.782827306854037,3.41470273859886,NA,NA,NA,NA,5.5301575978038,5.0118686713367,1.10341231194489
201144,Mike,Conley,73,602,0.395119029110092,0.396278753587107,3.05314679468055,0.379,8.15648834389671e-5,0.00346889058421827,7.32187033090745,15.9095040130754,-6.90327829572012,-0.240343568992787,14.331758499317,12.3207474619944,0.3,0.303887316736639,0.0195400716998783,6.28110052278631,14.3036701876307,0.211,0.20558433872645,0.0454640535915305,5.10015701069606,0.121,0.0275224161415659,0.122951142056902,3.88594058682663,NA,NA,NA,NA,0.272,0.318440839670226,0.0270954932256758,5.93316894314693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.55701190736932,4.30492216135814,1.05855849108585
201566,Russell,Westbrook,75,596,1.32737121155181,0.00124495313066206,2.83825680666573,0.469,-0.016978918462287,-0.00217647998313786,8.82338206386091,12.5911891622069,-7.64992738975586,-0.204444638916799,9.99874281295198,7.42875585767954,0.409,0.295905543186838,-9.41557633410708e-4,8.31887903923336,23.4267847377865,0.199,0.00341332962353036,0.221167085685629,5.61424615532567,0.174,-0.0269709092657556,0.26934208706187,5.0402749061123,NA,NA,NA,NA,0.352,0.390381536839006,0.00998699958655833,7.85170993114649,NA,NA,NA,NA,0.397,0.327903213702333,-0.00130901741628862,8.22936577170977,NA,NA,NA,NA,0.147,0.0228645178319735,0.289995347280502,4.49985906135536,0.294,0.251593498750223,0.0579797263586641,7.29859151831026,6.82316547184921,6.13424920610413,1.11230653379056
200751,Randy,Foye,76,594,0.338058788564197,0.0153051721656991,3.08528756450561,0.384,0.0219821880021636,-0.0512816577751047,8.39949380264145,16.3962662227629,-8.88787792649225,-0.586461342394636,13.7658721156839,11.3778122235217,0.308,0.515890760437439,-0.0119290488255812,7.45714839059155,18.9240175899545,0.119,0.259840970047078,0.124703025722231,4.78767195851391,0.0670000000000001,0.150765584534644,0.0935954193568461,3.882742590473,NA,NA,NA,NA,0.256,0.638160101568269,0.0261506430020031,6.84029148838906,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141,0.337071418574229,0.129623014356051,5.1975509394487,NA,NA,NA,NA,5.53581716355953,5.32401410260964,1.03978258826288
1718,Paul,Pierce,79,592,-0.210087754273913,0.0275815756919126,3.8077697349772,0.471,-0.0364741925966366,-0.0640957097954697,8.20247347622478,15.3495607162618,-8.85163131853044,-0.408971736849561,12.5335700940106,7.06442673478768,0.312,0.358421122691154,0.0207241048131921,6.75734232388734,13.1461965705233,0.193,-0.434991133802217,0.260203411521228,5.53497442341319,0.128,-0.697322372939169,0.295012770215682,4.71694770697366,NA,NA,NA,NA,0.359,0.469190401012997,-0.0429203286435396,7.12141246130109,NA,NA,NA,NA,0.387,0.436322804129277,-0.0514735880343269,7.35326980047336,NA,NA,NA,NA,0.152,-0.669433463654525,0.305021207299375,5.01060557330592,0.274,0.155070580564807,0.094174527577033,6.47065203120302,5.13544911089819,4.3990871060719,1.16738973043064
203114,Khris,Middleton,79,584,-0.0247575968934433,0.211564665869507,3.69855608537538,0.374,0.0109278076769636,-0.0242681780564308,7.98186842614562,16.2097073586059,-8.54828900511816,-0.328983261079288,13.7685561243925,10.3209205000612,0.293,0.301083490186074,0.0545648417637656,7.02709571484126,15.282032752105,0.118,-0.468856199909717,0.434017808118609,4.8023920188953,0.11,-0.470788344870728,0.434233849353491,4.68037453062785,NA,NA,NA,NA,0.304,0.306153887265852,0.0362181960102334,7.14097411584197,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.113,-0.470560529528108,0.434383205966254,4.72603403179322,NA,NA,NA,NA,4.78042086497493,4.28994815667605,1.11433068428475
202681,Kyrie,Irving,74,578,0.111070366251684,-0.184875355471714,2.81052472570313,0.464,-0.0447459288591436,-0.0367924411509485,8.23007978246564,13.7606546480434,-6.85683454780944,-0.174727350619887,11.9293296827454,7.84035310078045,0.389,0.288306801716422,-0.0366311029889363,7.4878112143776,19.8506020047953,0.194,-0.239943268928173,0.348206446489252,5.0843767952369,0.14,-0.449956026495126,0.375412430911734,4.12669537790659,NA,NA,NA,NA,0.349,0.330543136378859,-0.0177599805756076,7.14724678942308,NA,NA,NA,NA,0.383,0.300242754567705,-0.0369905165142613,7.44068944387366,NA,NA,NA,NA,0.157,-0.428140202068526,0.385683385045294,4.38671833215379,0.273,0.168449172596486,0.167903238492923,6.3458627832663,5.98790183100566,5.42381639444182,1.10400157297764
201960,DeMarre,Carroll,78,576,0.132889922020086,-0.211124939971237,3.09059050962953,0.456,-0.187646082899329,-0.0194567910101001,8.61049447228666,11.4568645690705,-4.8990934296616,0.550034041181059,10.3419578356814,Inf,NA,NA,NA,NA,17.0607982676385,0.24,-0.106092994539209,-0.0331039244353034,5.7653414128349,0.143,-0.335898992759875,-0.0224783966840195,4.26972159946746,NA,NA,NA,NA,0.327,0.0916946910952638,-0.0558265860029172,7.1308827213142,NA,NA,NA,NA,0.322,0.0906005675315633,-0.0559480946986328,7.06479463422597,NA,NA,NA,NA,0.174,-0.304300298361614,-0.0166583167280307,4.68913405236545,NA,NA,NA,NA,5.73586844462105,5.53252381528844,1.03675440650986
203078,Bradley,Beal,75,567,-0.185498505611525,-0.233071336330254,3.1367940337447,0.437,-0.0622536595301293,-0.0379988034535436,8.81192862848664,14.3129180669926,-7.55685615336659,0.653989941773791,12.137785869994,11.1859201395372,0.371,0.288973316024102,-0.0634498028913729,8.05225907610252,16.6237549086939,0.189,-0.182316477492967,0.16536871976041,5.5148723132566,0.104,-0.48710383510814,0.183559650045757,4.16236746979195,NA,NA,NA,NA,0.313,0.38720569046448,-0.0442326840647198,7.38910437969924,NA,NA,NA,NA,0.366,0.304431187852987,-0.0635821688198839,7.99632262372737,NA,NA,NA,NA,0.137,-0.436263873954129,0.209592586330046,4.66351124946283,NA,NA,NA,NA,6.0664750679784,5.67982352310398,1.06807457015198
2749,Jameer,Nelson,72,565,0.145834718787295,-0.355134993285881,2.57190964663613,0.462,-0.0690424864717365,-0.0162225869810263,8.04724308702204,13.3436542130639,-7.56738007525266,0.534255526695743,10.9773602285195,4.42506210985627,0.388,0.329376764316739,-0.083346228603267,7.50259264949644,20.580415233872,0.178,-0.349258010950318,0.0160507767799482,5.12500556763863,0.131,-0.546634808003724,0.0237795405368086,4.19457082593006,NA,NA,NA,NA,0.336,0.412550604968345,-0.121891574932137,7.19896325508071,NA,NA,NA,NA,0.316,0.401024390573068,-0.124414592285409,7.04759791297843,NA,NA,NA,NA,0.15,-0.517161561782435,0.0346168270913226,4.5591396424202,NA,NA,NA,NA,6.15400770183121,5.49001913620485,1.12094467235052
201167,Arron,Afflalo,77,557,0.0597862446189358,-0.095746304556814,3.07311800663082,0.505,-0.0664072600395524,-0.00870356545632554,9.08510464967198,12.7678828381977,-8.73791358819603,0.637900514044477,9.28766823424175,8.1875840369836,0.43,0.438997835999574,-0.0526878922142291,8.43519715660406,19.4747558286785,0.129,-0.244078750095885,0.34276735216385,4.85130003141271,0.089,-0.312355435118341,0.296229917711886,4.10484446463659,NA,NA,NA,NA,0.333,0.684211906729903,-0.0303013433829638,7.60598904740552,NA,NA,NA,NA,0.391,0.590106888173244,-0.0640952964949159,8.11061282654261,NA,NA,NA,NA,0.137,-0.217086273355999,0.343839913676917,5.00679096289463,NA,NA,NA,NA,6.62137855889197,6.01394085730425,1.10100493436844
202349,Greivis,Vasquez,NA,542,-0.198483895780612,0.263653453047693,3.64309672676683,0.375,0.00606769756544279,-0.0708705963492824,7.21123151610717,15.8904753761039,-7.83731690654515,0.538034343229271,13.8128270252853,6.78964691423278,0.295,0.251763083502914,-0.0341611233321444,6.44427933238582,14.6209366768302,0.117,-0.549955297062049,0.350472336179407,4.56626396882335,0.103,-0.556087067351248,0.352295326171188,4.36306690759463,NA,NA,NA,NA,0.31,0.26145605221962,-0.0503409492080991,6.54773031492705,NA,NA,NA,NA,0.36,0.113516554568927,-0.0752988360773076,7.01387637745178,NA,NA,NA,NA,0.104,-0.556054084696614,0.352305156988575,4.37737916714806,NA,NA,NA,NA,4.0856594812426,3.58961468250649,1.13818887056416
201158,Marco,Belinelli,77,539,0.130556751156628,0.797513766253278,3.41803068753559,0.477,-0.0404880251273687,-0.00426135796127555,8.59883154748583,13.2410816160985,-8.51535611037878,-0.933784555704569,10.0966825780127,8.94562464768533,0.411,0.378757891386983,0.0646640722822034,7.97561232596882,15.5851193789722,0.207,-0.0278480105305728,0.416089191020732,5.50136891264136,0.129,-0.291347013422174,0.531613030046455,4.39144495002765,NA,NA,NA,NA,0.345,0.522083947889284,0.143567294217726,7.34823689029728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.67804165130438,5.24526426557943,1.08250821385015
202691,Klay,Thompson,78,538,0.0244637514883335,0.095852379951702,3.49641075242853,0.377,0.0198609185325715,-0.0210870243634809,8.27752948379068,14.887142108369,-7.26073950575811,-0.128223560946723,12.9958539812787,10.9412926380248,0.308,0.306834862809491,0.00810998057430356,7.46688971114849,19.4110108596055,0.118,-0.408287706300377,0.168214161892846,4.82850979048701,0.1,-0.419472630570549,0.158051106807325,4.48342578463096,NA,NA,NA,NA,0.291,0.316638136562465,0.0206366709504061,7.28017573667823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.141,-0.365083214309723,0.173838914388213,5.26511580938374,NA,NA,NA,NA,5.19202375038447,4.78255081872999,1.08561810363851
201952,Jeff,Teague,75,531,1.26321368473859,0.111356288605529,2.855165838811,0.409,-0.112742783399759,-0.0492877319006668,6.8042311380697,14.638277134452,-5.82323213252156,-1.05174590082331,13.3889116643546,11.7136689649389,0.336,0.12190046726306,0.0360512526521797,5.90766150694707,14.2547149045641,0.226,0.128292261573475,0.173570945518996,4.48715528073929,0.218,0.127678434972886,0.180457989710889,4.37318828310052,NA,NA,NA,NA,0.288,0.14382164624818,0.100868681128999,5.33391027855425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.152,0.19648620250592,0.208860608668818,3.49385639298047,NA,NA,NA,NA,4.82497774570798,4.1849945569075,1.15292330255106
